flow_duration,total_fwd_packets,total_bwd_packets,packet_length_mean,packet_length_std,protocol,destination_port,flow_bytes_per_sec,flow_packets_per_sec,connection_count,label
238.574784,83,192,359.18,22.63,17,110,36539.78,34.56,12,BENIGN
102.076106,220,29,219.52,98.54,6,8443,45766.01,84.61,9,BENIGN
53.551308,81,166,1073.39,146.85,6,587,6493.47,93.02,3,BENIGN
11.698558,464760,33,70.21,795.57,6,80,42726901.98,66000.98,849,DDoS
259.090329,306,183,1027.84,159.4,6,110,47568.56,61.48,13,BENIGN
214.029623,2669,1623,3890.26,308.22,6,956,217784.13,6376.11,456,ANOMALY
61.461936,329,16,672.68,11.46,6,80,18525.34,21.93,5,BENIGN
125.566571,322,246,484.1,10.72,6,143,2832.85,48.41,11,BENIGN
144.253413,32,276,538.32,96.7,17,143,26345.72,83.34,7,BENIGN
205.559853,381,26,1304.01,21.43,6,8080,32436.2,19.81,1,BENIGN
111.365843,215,274,558.2,72.57,6,80,19544.34,42.14,5,BENIGN
82.719074,313,92,919.3,100.63,6,143,27729.55,65.79,5,BENIGN
2.784098,3,0,54.65,12.87,6,11219,3509.83,17.46,1306,PortScan
115.643644,29,54,1019.67,74.81,6,25,32611.89,91.73,9,BENIGN
238.33753,480,77,1180.19,13.87,6,443,10357.73,97.58,17,BENIGN
114.274519,442,47,860.4,142.68,6,53,38854.29,14.02,14,BENIGN
6.723744,40,263,718.85,66.32,6,587,48360.28,80.27,7,BENIGN
263.163213,66,107,950.65,66.93,6,8443,7644.27,10.34,13,BENIGN
139.646511,487,53,736.83,122.56,6,443,11586.56,82.77,12,BENIGN
217.003956,321,81,336.49,91.7,6,995,4385.57,19.6,12,BENIGN
225.440051,235,289,775.3,134.64,17,80,27906.37,54.16,18,BENIGN
73.981295,121,172,905.22,90.11,6,143,43014.38,5.98,17,BENIGN
96.012695,218,197,288.59,58.46,6,853,557.13,7.99,11,BENIGN
261.229406,192,233,351.13,35.68,6,80,9420.37,97.61,3,BENIGN
179.986287,1799,3920,4119.63,240.83,1,82,777891.09,8061.07,139,ANOMALY
56.652682,87811,45,272.41,118.45,6,443,7234214.9,20768.39,280,DoS
238.092588,48,288,1369.91,53.3,6,995,43780.71,5.53,13,BENIGN
145.347805,478,91,1207.64,119.65,6,143,35630.59,37.88,6,BENIGN
2.540709,8,0,55.11,1.9,6,6686,1624.69,14.18,561,PortScan
251.200833,259,146,778.01,42.44,17,8080,40891.55,86.45,12,BENIGN
265.294764,434,12,1442.85,91.62,17,53,29700.78,38.52,19,BENIGN
209.94128,416,66,1429.28,159.83,6,587,47663.7,34.99,15,BENIGN
289.065313,488,182,586.23,76.68,6,993,7407.88,36.19,1,BENIGN
207.430815,388,258,1221.14,154.0,6,53,19962.36,14.18,8,BENIGN
249.716001,143,235,595.14,119.64,17,80,13012.47,94.84,17,BENIGN
166.601802,384,277,681.46,195.4,6,8080,493.58,12.38,5,BENIGN
583.56524,4029,374,309.29,9.3,6,21,14328.35,174.07,538,BruteForce
125.573391,499,256,1311.01,39.94,6,587,20449.72,66.44,12,BENIGN
272.409329,219,292,1107.99,141.6,17,853,48931.55,22.93,18,BENIGN
173.920914,382,148,1415.88,153.98,6,25,11503.97,92.67,19,BENIGN
72.270153,411,195,1181.04,164.41,6,853,18882.69,90.4,11,BENIGN
151.020655,422,208,1433.64,94.79,6,587,4411.15,63.99,8,BENIGN
210.696436,144,77,431.63,118.64,6,443,4467.83,76.53,11,BENIGN
89.954054,30712,48,1463.53,398.11,17,8443,38289957.99,140140.8,1092,DDoS
318.82192,5990,2896,4124.7,555.45,17,310,608067.25,6154.5,296,ANOMALY
185.57776,119,142,149.52,103.03,6,80,36960.84,16.57,4,BENIGN
49.056886,96646,92,358.23,111.75,6,443,674078.05,2709.06,84,DoS
230.773007,478,286,740.26,185.85,6,110,38368.55,52.46,16,BENIGN
78.743432,241770,49,375.15,148.81,6,443,41145762.25,115037.36,766,DDoS
18.231453,397,235,501.29,190.71,17,110,48503.48,44.58,12,BENIGN
132.791483,480,6,1357.63,56.68,6,443,551.76,85.78,17,BENIGN
228.077749,304,34,1050.03,22.81,6,143,48325.88,83.77,18,BENIGN
424.554061,6209,3399,8906.98,272.47,1,929,60669.33,8208.94,383,ANOMALY
38.417018,492,179,1018.96,10.11,17,8443,12057.01,98.74,18,BENIGN
13.33927,11,266,983.86,111.98,6,53,8842.6,99.62,16,BENIGN
298.99289,143,170,126.25,148.41,6,8443,49714.23,90.85,8,BENIGN
108.333542,19,162,1356.98,30.41,17,8443,49725.48,51.92,5,BENIGN
23.386301,1086,1508,403.39,12.06,6,21,18246.93,42.61,348,BruteForce
104.699647,147,153,594.52,72.79,17,443,23075.79,49.35,6,BENIGN
38.325071,488,158,177.85,139.73,6,143,32809.31,44.58,3,BENIGN
282.706537,36,84,646.27,36.45,6,587,3048.93,29.6,11,BENIGN
187.074513,369,287,574.56,193.8,17,110,16543.59,31.25,8,BENIGN
97.773763,440,164,879.5,103.59,6,80,46013.42,41.45,4,BENIGN
8.208864,79048,90,391.76,138.05,6,80,5601646.48,34131.7,400,DoS
234.205643,218,56,279.88,160.6,6,587,15298.39,60.21,4,BENIGN
3.272647,76785,73,545.97,377.78,6,443,1370163.17,8383.22,129,DoS
173.317633,203,85,116.99,140.26,6,995,41554.8,92.54,17,BENIGN
10.984124,19162,94,234.97,236.23,6,8080,3212750.71,23187.27,209,DoS
1.99526,3,3,58.39,0.31,6,14983,1442.53,39.45,1671,PortScan
183.525631,219,279,1001.67,82.68,6,995,28676.43,43.7,7,BENIGN
3.570933,8,2,64.32,5.56,6,54683,2624.67,12.69,3014,PortScan
125.195727,3142,1202,290.38,39.23,6,22,19211.74,58.09,969,BruteForce
2.581293,4,3,95.54,1.21,17,15372,501.73,27.81,4589,PortScan
84.259209,288716,49,623.65,149.85,6,443,45920153.9,38322.47,1911,DDoS
25.133075,74218,19,783.16,105.41,6,8080,4292437.07,29466.58,127,DoS
61.446285,343,202,1474.64,119.64,6,995,4181.65,30.84,16,BENIGN
2.950941,7,4,43.81,16.49,6,32219,3371.13,8.59,3426,PortScan
1.868158,3,3,51.92,18.11,6,32909,411.64,15.6,3635,PortScan
172.669657,116,26,179.16,125.64,6,587,26903.78,11.11,9,BENIGN
12.703641,60825,48,78.4,72.76,6,443,6858958.78,13179.65,286,DoS
111.38206,128,171,990.95,44.3,6,143,10447.2,16.2,6,BENIGN
1.731876,4,0,79.52,3.48,6,50644,511.81,28.65,3306,PortScan
159.993208,183,140,898.1,172.3,17,8080,4189.56,11.45,7,BENIGN
10.27659,29378,18,375.75,231.09,6,80,9503572.08,12790.92,374,DoS
46.943981,63723,64,739.89,392.72,1,443,674017.64,5132.31,256,DoS
122.359261,405,156,857.28,68.2,6,993,23492.24,90.43,6,BENIGN
373.337661,1129,2265,6079.28,736.85,6,516,814361.13,8919.79,278,ANOMALY
28.809246,386137,16,520.71,523.5,17,443,9291396.62,96627.05,1842,DDoS
235.415998,438,265,1077.84,131.14,6,443,45942.05,48.95,18,BENIGN
168.000119,170,265,999.38,48.23,6,80,39650.65,37.46,16,BENIGN
72.948437,224566,23,834.71,663.41,6,8080,3691488.18,99806.75,418,DDoS
523.900223,4843,1208,456.64,37.7,6,21,4111.44,92.77,219,BruteForce
273.71198,149,50,449.47,169.28,6,993,44350.69,91.38,17,BENIGN
248.656325,160,193,1092.83,47.13,6,587,28101.15,70.93,17,BENIGN
174.904212,8247,58,3304.47,576.18,1,440,848197.06,4994.42,82,ANOMALY
134.35335,315,236,463.41,25.68,6,587,37545.36,91.58,3,BENIGN
49.3701,36335,96,1396.76,101.37,6,8080,3023072.52,46907.91,281,DoS
22.52299,265,256,148.5,68.13,17,25,40287.0,12.72,18,BENIGN
8.994308,51642,29,404.01,232.48,6,443,8651185.36,7902.49,168,DoS
39.050397,230,184,1491.73,124.38,17,53,442.07,19.92,16,BENIGN
23.829528,22623,44,745.18,276.81,6,443,3400793.58,16162.84,284,DoS
50.620744,12193,8,1281.82,316.43,6,80,2704392.21,9366.64,284,DoS
3.961817,5,3,54.78,11.11,6,1262,3658.89,16.82,2338,PortScan
31.716309,88203,51,1446.21,252.78,6,80,3922683.91,47539.65,188,DoS
277.990147,276,27,1243.07,32.99,17,143,11654.53,51.26,11,BENIGN
3.379744,5,3,48.64,12.84,6,21077,1161.03,7.06,4989,PortScan
485.810803,4157,1599,267.14,10.53,6,22,3500.27,57.14,563,BruteForce
12.445251,15977,74,85.54,408.69,6,8443,1849408.53,27678.13,429,DoS
103.005912,364,97,627.83,185.25,6,993,46726.28,45.54,19,BENIGN
299.438702,498,161,1115.79,94.78,17,143,41252.65,21.84,10,BENIGN
0.662264,6,0,82.03,3.02,6,11454,2807.93,43.67,1285,PortScan
170.447991,4767,1665,141.09,18.56,6,3389,7388.73,87.81,105,BruteForce
207.99693,128,176,129.14,116.91,17,993,7803.65,29.96,17,BENIGN
187.846794,306,252,675.99,17.18,17,8443,14246.61,84.71,9,BENIGN
111.962866,428,185,380.37,39.86,6,853,43512.47,19.67,9,BENIGN
144.636498,69,290,846.9,22.39,6,8443,46319.22,95.29,5,BENIGN
215.670858,342,243,81.79,142.82,6,853,49383.57,76.33,7,BENIGN
2.011374,7,0,50.0,9.28,6,52250,3767.12,41.83,1842,PortScan
287.132016,418,147,1357.72,184.47,6,53,4573.82,35.3,11,BENIGN
69.442046,258,81,1019.23,171.47,6,443,20760.92,66.51,14,BENIGN
77.030761,137,203,201.7,83.13,6,8443,39750.19,6.81,1,BENIGN
4.710613,5,2,58.43,5.13,6,62286,406.54,7.07,4419,PortScan
87.206252,376,184,400.82,148.3,6,53,41478.45,77.29,11,BENIGN
0.116861,6,0,46.86,16.85,6,10341,4979.25,19.45,725,PortScan
252.773922,398,101,948.43,118.04,6,143,15463.75,16.42,2,BENIGN
211.629621,256,258,1086.01,124.5,6,53,33659.91,13.57,4,BENIGN
176.915125,251,175,490.81,190.26,6,8080,40227.42,60.76,16,BENIGN
103.6204,99719,10,248.76,581.32,6,443,24226021.25,130919.5,541,DDoS
64.680539,92,138,1023.21,184.53,6,143,37742.81,89.98,8,BENIGN
0.060474,5,2,63.5,4.18,6,29612,1977.4,10.1,4842,PortScan
299.804171,3418,1463,234.54,35.0,6,21,2730.38,175.72,661,BruteForce
60.639834,362668,6,627.52,538.62,6,8080,24662388.86,59377.66,1973,DDoS
1.312404,7,0,82.03,3.59,6,6628,4611.01,37.32,2192,PortScan
291.480817,39,38,591.42,143.95,6,993,46831.68,53.08,6,BENIGN
230.982007,4723,1113,257.35,37.85,6,3389,16511.77,174.25,831,BruteForce
1.79398,363,207,279.9,175.94,17,853,32492.77,86.46,11,BENIGN
22.695722,13524,34,652.69,173.52,1,443,9199787.32,45101.08,283,DoS
74.416329,469653,17,451.16,110.21,17,443,38602383.7,174326.2,1999,DDoS
112.171233,443,242,940.18,36.91,6,53,39412.69,78.87,15,BENIGN
32.07563,146410,48,1117.06,167.57,6,8080,33263971.86,56639.3,719,DDoS
199.721038,27,48,1029.78,125.17,17,143,35909.27,79.45,11,BENIGN
88.443621,488,202,611.62,160.45,6,993,17990.78,5.86,17,BENIGN
103.480178,29,289,341.43,114.4,6,25,17972.13,75.17,16,BENIGN
75.970256,352,243,1495.2,27.21,6,143,157.14,50.17,2,BENIGN
135.334484,12,201,990.01,32.9,6,853,45949.12,7.32,14,BENIGN
0.83522,8,1,43.12,11.97,6,30820,4761.06,48.99,4535,PortScan
165.813455,304,38,589.68,11.67,6,993,4342.83,11.91,18,BENIGN
232.875307,111,82,1010.13,199.65,17,993,41584.86,16.87,19,BENIGN
215.045149,95,92,1007.67,26.52,17,80,34894.42,66.46,5,BENIGN
34.99982,297029,43,940.56,162.73,17,8080,49468555.6,60146.3,1626,DDoS
487.063307,1522,2917,6536.51,490.1,136,728,89598.4,2358.82,384,ANOMALY
269.842528,353,171,152.81,189.91,6,80,1658.73,96.99,19,BENIGN
87.742831,160,168,985.27,91.29,17,80,35682.94,87.88,6,BENIGN
41.757499,95,188,484.59,188.18,6,443,25269.58,9.36,3,BENIGN
40.429537,69,183,572.84,79.61,17,80,23073.09,67.23,6,BENIGN
52.309964,116,18,967.89,98.93,6,25,19510.27,69.68,14,BENIGN
15.99308,330,28,348.49,154.06,6,143,24637.49,16.79,11,BENIGN
296.487624,302,72,520.26,37.19,6,53,32907.17,94.87,8,BENIGN
242.265572,330,87,771.24,158.73,6,143,46532.1,40.0,11,BENIGN
299.756001,297,761,8107.01,483.8,1,726,392187.7,3239.85,238,ANOMALY
123.383392,291,234,325.04,37.59,17,853,26677.55,70.04,15,BENIGN
189.782377,247,87,436.06,112.78,6,143,14016.1,60.07,4,BENIGN
3.829332,5,4,61.77,14.57,6,4432,56.34,46.95,1142,PortScan
4.666084,8,4,62.7,14.45,6,152,1366.06,21.66,4370,PortScan
11.274556,28729,74,906.9,217.11,6,80,4482622.51,37463.28,339,DoS
277.510469,366,239,1257.73,42.86,6,853,41631.35,44.18,15,BENIGN
13.730356,144,288,761.09,102.86,6,443,42366.4,94.44,19,BENIGN
137.451545,85,70,916.93,176.54,6,993,1813.74,8.05,8,BENIGN
246.808685,224,252,158.94,139.03,17,995,38640.78,61.32,13,BENIGN
137.01162,438,113,465.48,66.81,6,53,2662.03,52.75,13,BENIGN
12.960808,1293,96,68.54,127.15,6,8443,6733152.96,45499.35,327,DoS
49.740201,17204,26,509.31,140.4,6,80,396973.37,3411.83,191,DoS
210.792756,53,221,1082.11,52.33,6,8443,9809.36,56.08,1,BENIGN
2.362821,38548,13,1267.14,356.13,1,8080,5612865.63,17924.24,386,DoS
188.836106,229,118,781.13,48.96,17,995,25295.33,49.75,18,BENIGN
50.989196,6816,2330,115.76,400.92,136,394,57511.73,7127.92,315,ANOMALY
186.446496,240,205,1112.88,28.35,17,853,29708.91,68.18,12,BENIGN
23.344503,184,289,1223.49,186.94,6,53,4049.31,39.54,1,BENIGN
479.547183,2898,797,2796.95,247.03,6,45543,496874.8,9478.88,466,ANOMALY
191.775271,244,111,586.14,84.86,6,143,10096.43,3.25,12,BENIGN
52.203391,444258,28,536.26,219.72,17,8080,9838131.46,92587.23,604,DDoS
132.279453,94,216,1485.13,91.66,6,853,9167.29,61.8,4,BENIGN
84.420806,450,104,304.22,170.23,6,110,16599.9,87.45,9,BENIGN
229.453315,476,261,1156.39,41.86,6,443,39023.93,69.44,16,BENIGN
0.072213,2,1,93.67,4.08,17,7983,4451.75,22.06,4774,PortScan
50.706634,31,68,1441.76,117.99,6,443,30927.8,95.38,15,BENIGN
150.692651,8519,2994,4516.21,872.41,6,272,519364.57,7008.58,330,ANOMALY
187.106257,43,214,700.7,90.25,6,8443,34744.55,27.3,16,BENIGN
93.188365,2349,432,3008.76,808.84,132,468,224449.11,8305.2,276,ANOMALY
83.715128,433208,37,1280.81,705.97,6,8080,2702681.83,157541.42,1801,DDoS
44.079693,16134,39,206.17,412.14,6,443,3114854.73,2929.72,151,DoS
80.542341,297,130,1345.64,44.28,17,53,35818.99,95.85,4,BENIGN
4.057935,3,1,85.28,8.09,6,16827,1855.05,42.79,4194,PortScan
0.689745,2,1,56.29,14.48,6,39220,2260.76,16.21,4267,PortScan
41.588881,482481,21,667.36,574.1,6,8080,7196139.2,118215.47,873,DDoS
234.666035,149,76,846.04,131.56,6,995,43433.69,76.81,16,BENIGN
191.424518,456,161,518.74,131.45,6,80,40296.58,52.87,16,BENIGN
208.15045,281,92,442.96,122.42,6,143,5031.26,88.41,12,BENIGN
1.668257,6,2,42.42,4.42,6,8945,4924.64,2.65,2218,PortScan
92.551477,73,181,866.41,110.37,17,110,24527.45,19.53,16,BENIGN
69.007132,31956,48,152.5,141.19,6,80,29991625.36,61962.42,987,DDoS
155.884695,410,219,228.44,186.19,6,8080,11629.75,41.68,8,BENIGN
0.512596,1,4,53.09,15.58,6,2089,52.01,35.36,2735,PortScan
22.251835,421,180,1478.57,127.98,6,443,37152.42,40.7,14,BENIGN
113.424239,182229,2,1417.98,666.78,6,80,6206681.69,143636.19,823,DDoS
241.682855,467,18,988.87,177.78,6,8080,13231.03,23.95,11,BENIGN
202.254089,34,297,359.26,44.37,6,53,40815.15,96.43,2,BENIGN
485.04374,9333,222,7210.32,158.05,6,739,352131.08,4640.42,72,ANOMALY
2.850606,3,0,56.55,2.41,6,10355,551.34,22.34,4344,PortScan
598.321852,2265,1105,463.26,46.93,6,22,3102.25,39.79,578,BruteForce
281.481544,298,53,1145.88,54.37,17,587,8192.81,70.97,2,BENIGN
213.455697,55,46,210.59,180.13,17,853,12452.74,55.85,4,BENIGN
28.413214,317303,17,1319.74,408.51,17,8080,1028192.36,151662.3,670,DDoS
39.886741,174,195,769.37,34.41,17,995,2638.3,33.75,1,BENIGN
203.306539,273,68,1259.91,151.61,17,25,4828.48,44.75,5,BENIGN
39.918218,119627,41,112.22,583.51,6,443,25447313.48,50238.69,429,DDoS
38.708585,334823,41,1470.39,731.91,6,443,6860299.74,27572.94,1166,DDoS
12.520458,244226,9,308.83,196.93,6,80,46188428.56,24865.1,865,DDoS
7.820824,9174,85,267.37,75.1,1,443,5324959.1,24102.98,308,DoS
1.743657,314,283,947.34,54.93,6,853,15425.93,4.71,6,BENIGN
133.224144,92,187,1315.45,86.62,6,587,30270.84,58.89,13,BENIGN
486.701461,8787,3897,7534.16,85.98,132,226,435952.09,3081.52,69,ANOMALY
42.333343,8128,59,1288.29,461.19,6,443,4465696.31,1797.85,326,DoS
58.199309,347,83,644.25,102.03,6,110,45603.58,19.89,10,BENIGN
80.496628,186,19,938.22,84.86,17,80,25333.69,47.28,15,BENIGN
93.731755,179,122,347.58,129.19,6,853,8211.83,80.87,10,BENIGN
26.423384,394,254,543.49,50.6,6,143,36011.44,70.04,9,BENIGN
182.089553,269,98,524.27,136.17,17,443,44263.18,3.84,8,BENIGN
190.60821,323,41,1153.52,21.66,6,53,20579.67,19.14,10,BENIGN
113.715502,386,68,369.2,162.04,6,443,1757.08,95.75,18,BENIGN
253.190758,330,285,1329.02,128.73,6,25,31070.61,89.29,2,BENIGN
148.528581,313,288,912.46,65.06,6,8080,48833.72,43.06,6,BENIGN
523.592403,1763,1453,231.37,25.96,6,22,18255.9,24.08,258,BruteForce
38.917694,3353,4252,8120.03,403.22,132,7239,193448.46,144.77,79,ANOMALY
91.94737,118,195,1472.48,108.31,6,53,31540.22,14.83,18,BENIGN
270.64199,411,47,1304.88,108.95,6,853,1196.96,57.77,17,BENIGN
12.930762,95127,20,296.54,114.76,6,443,9484975.28,7141.29,419,DoS
234.046914,234,205,1443.76,115.66,6,853,34256.41,44.39,2,BENIGN
107.479143,26,61,685.41,54.17,6,110,748.22,93.36,18,BENIGN
130.077403,377,93,216.04,10.28,6,8080,31030.36,48.61,2,BENIGN
39.796438,39,236,947.69,106.46,6,25,46534.57,43.24,6,BENIGN
292.770017,241,60,1110.05,93.9,6,587,1779.55,30.16,4,BENIGN
53.329361,484,235,138.48,79.46,6,110,15834.53,69.57,1,BENIGN
159.80544,453,220,818.24,94.96,17,993,40298.66,60.74,13,BENIGN
207.936894,146,47,1413.65,46.1,6,80,48623.27,12.78,16,BENIGN
6.924564,60975,79,906.19,378.12,6,8080,3429550.61,42548.52,304,DoS
112.401875,69,202,1044.61,123.61,6,995,37826.51,37.12,7,BENIGN
152.767018,66,125,237.43,53.82,17,853,8977.3,3.78,7,BENIGN
4.042315,4,0,61.46,4.26,6,33069,3500.33,36.38,2737,PortScan
95.90963,334,75,1035.54,84.68,6,80,8216.73,20.48,11,BENIGN
185.060411,4594,1646,270.16,32.72,6,3389,6223.45,11.74,857,BruteForce
245.76265,276,17,609.73,52.4,6,995,29161.24,32.7,10,BENIGN
0.37506,1,1,74.53,11.13,6,33917,4126.28,16.7,3327,PortScan
25.310269,73652,98,930.1,122.14,6,8080,5508957.66,41808.61,72,DoS
140.784054,280,254,337.8,194.96,6,110,35664.54,74.33,13,BENIGN
153.377796,5938,1403,7207.29,4.48,132,752,352107.85,932.69,217,ANOMALY
289.298042,468,164,797.63,49.59,6,995,8017.0,89.6,12,BENIGN
3.743616,1,2,67.52,3.71,6,36738,2280.7,10.77,515,PortScan
16.909706,396,177,272.49,165.97,6,80,35071.26,21.72,10,BENIGN
106.430628,492,179,418.82,49.92,6,8080,20148.25,92.13,7,BENIGN
42.805841,487851,38,735.08,184.33,6,80,32330138.84,137529.17,1967,DDoS
214.761014,9946,1822,142.92,959.16,6,603,909598.1,8585.48,194,ANOMALY
287.545731,418,211,99.78,164.57,17,25,42557.11,44.85,10,BENIGN
3.732032,9,2,98.81,4.09,6,6157,4096.81,7.59,4525,PortScan
263.422179,292,194,1381.03,172.99,6,25,22326.65,67.53,4,BENIGN
155.195803,388,82,712.63,20.01,6,995,44760.55,28.78,3,BENIGN
38.32274,7697,26,900.03,85.42,6,80,5831096.38,12218.55,76,DoS
124.375388,443,144,1147.16,123.28,6,443,24074.0,32.74,18,BENIGN
259.899804,375,149,754.65,100.12,6,853,41729.12,40.59,3,BENIGN
291.115937,2407,819,416.95,32.44,6,22,16957.18,92.07,196,BruteForce
1.204881,1,3,62.74,6.21,6,47428,4312.44,21.58,2486,PortScan
288.014306,3750,4784,1697.1,305.26,136,82,210961.23,4714.4,411,ANOMALY
41.767942,92354,78,1471.15,249.89,6,8080,1529466.45,17298.71,131,DoS
21.649046,183,18,83.5,140.94,17,853,12642.11,44.02,3,BENIGN
282.18045,395,143,1146.07,121.55,6,8080,29021.16,26.35,12,BENIGN
292.415339,247,210,530.52,194.38,17,53,45545.83,82.27,18,BENIGN
91.743124,9937,29,440.18,666.31,17,443,42257172.79,150466.8,1136,DDoS
166.513775,411,51,1289.23,58.71,17,8443,15656.37,25.28,11,BENIGN
90.196629,327,208,791.62,110.24,6,587,9657.55,26.71,18,BENIGN
188.713153,1118,1733,235.09,17.15,6,3389,4252.56,19.1,984,BruteForce
46.564494,74,128,1302.28,102.05,6,8080,14454.05,98.16,16,BENIGN
11.569089,23764,38,480.57,424.83,6,80,8076767.73,11651.98,390,DoS
222.243915,54,141,1472.85,128.33,17,993,2302.84,91.63,16,BENIGN
10.604619,56625,14,561.54,408.52,1,80,2143165.03,8317.82,382,DoS
251.221847,223,174,1157.83,102.07,6,53,24837.74,94.82,7,BENIGN
61.913245,420188,22,871.14,719.32,6,8080,48226861.96,50839.56,1619,DDoS
29.844111,34071,55,1218.61,149.5,6,8080,2760060.71,36139.37,257,DoS
237.84888,40,117,798.3,32.06,6,53,13768.04,36.31,2,BENIGN
38.412506,43816,92,1183.94,97.74,6,80,5530597.4,39754.5,62,DoS
215.914671,83,29,1352.38,107.65,6,53,27371.02,69.99,1,BENIGN
66.176273,130533,5,887.22,683.63,6,8443,10715154.91,11807.44,274,DDoS
15.889685,84516,4,1194.99,218.65,6,8080,3550563.51,37253.29,62,DoS
73.853228,92,275,983.74,100.97,6,993,46750.98,23.81,17,BENIGN
50.075338,19798,95,469.73,281.42,6,8080,4433434.52,8542.95,491,DoS
133.46234,205,115,832.58,174.39,6,25,21528.03,97.29,4,BENIGN
66.817195,499243,31,729.07,631.04,17,443,18406630.19,182805.96,1351,DDoS
24.718868,74386,7,804.74,78.85,6,80,3005636.51,19456.45,186,DoS
264.151904,480,78,954.64,171.91,17,993,10825.71,95.99,19,BENIGN
21.29903,306,23,728.33,146.64,6,110,8242.7,35.76,18,BENIGN
426.048461,3422,961,460.91,47.15,6,21,3396.92,186.98,968,BruteForce
57.97586,85851,32,680.99,209.58,6,8443,9771122.27,24754.76,378,DoS
282.927273,3981,556,128.31,38.3,6,21,13685.45,5.19,729,BruteForce
281.891498,283,83,1429.41,32.9,6,993,39828.07,10.59,4,BENIGN
52.647731,163,168,790.85,181.78,6,995,15682.74,30.04,16,BENIGN
233.117813,374,217,558.62,36.88,6,995,45606.77,68.68,5,BENIGN
259.995912,16,237,1114.27,22.99,6,143,7219.54,25.88,19,BENIGN
260.097028,257,166,839.55,123.21,6,8080,3843.92,96.41,18,BENIGN
53.115981,470752,5,1380.88,305.32,6,443,22968661.92,18369.57,1115,DDoS
2.041488,7,0,73.55,3.22,6,11101,591.53,32.62,3779,PortScan
293.898991,84,19,77.21,136.59,6,993,49720.12,3.8,16,BENIGN
113.514594,5061,5,733.33,547.84,6,8080,23465707.63,128731.53,1560,DDoS
19.08666,54,38,645.72,177.52,6,8080,31779.89,86.64,15,BENIGN
200.348573,81,122,527.35,100.12,17,80,18128.51,17.83,17,BENIGN
114.513234,100,100,1434.09,182.0,17,110,15350.32,76.77,18,BENIGN
133.264262,43,134,963.42,47.15,6,587,3509.04,10.22,8,BENIGN
78.721399,474,224,1353.09,140.47,6,995,19348.58,44.99,8,BENIGN
209.396705,375,238,1180.16,31.77,6,853,34035.18,39.01,10,BENIGN
289.133205,498,53,956.42,172.78,17,8080,12727.77,82.52,16,BENIGN
187.227297,452,115,624.07,82.26,6,443,43918.22,35.87,17,BENIGN
70.764112,56472,13,597.6,774.6,6,80,11081367.73,160690.73,1540,DDoS
25.389941,370,49,1468.95,196.8,6,25,36703.76,74.7,12,BENIGN
55.28691,93412,67,1107.51,172.24,6,443,3308841.16,2197.21,465,DoS
395.815901,1139,811,6343.5,201.9,17,842,267607.25,2849.4,166,ANOMALY
372.132682,1302,331,164.91,8.41,6,22,7284.92,170.44,853,BruteForce
186.141587,202,218,1364.89,171.39,6,853,31789.9,22.55,1,BENIGN
143.711886,480,70,74.26,30.22,6,8443,25387.58,24.03,5,BENIGN
80.595276,445,83,570.81,87.14,6,993,9202.07,22.34,13,BENIGN
84.746522,424993,48,121.46,603.76,17,8443,35712692.26,188493.39,1642,DDoS
171.609543,279,86,997.19,191.57,6,143,11315.2,21.54,1,BENIGN
218.458333,185,41,745.18,20.47,6,587,7464.01,32.51,19,BENIGN
223.998104,232,62,971.86,51.5,17,53,2095.84,22.96,18,BENIGN
4.356592,5,1,56.53,10.48,6,36069,142.0,23.09,2822,PortScan
184.250084,250,292,1106.2,12.18,6,8080,29498.91,19.71,17,BENIGN
189.403039,155,274,72.67,24.71,6,25,18984.54,6.42,12,BENIGN
106.303878,101,252,528.76,93.94,6,8080,22927.46,4.08,5,BENIGN
36.290763,22485,80,850.05,58.24,6,8443,7740575.41,22559.84,431,DoS
40.367593,86900,76,758.73,319.37,1,80,6606360.06,25101.78,116,DoS
54.027827,304,225,787.32,35.22,6,53,24723.74,40.64,18,BENIGN
29.542128,29420,64,704.4,85.1,1,80,4163228.05,32263.56,67,DoS
21.279351,97392,60,1120.62,235.08,1,8080,8318771.93,7874.93,185,DoS
279.504562,20,52,892.09,43.95,6,853,24563.17,21.01,3,BENIGN
51.227411,41,113,1376.29,27.59,6,110,12248.59,34.28,3,BENIGN
198.443065,476,108,89.79,14.17,6,8080,40784.47,83.69,5,BENIGN
48.278904,110,10,391.63,15.03,6,110,37859.61,77.04,13,BENIGN
1.05464,9,0,86.25,5.14,17,21336,1094.11,4.21,1031,PortScan
13.377331,21,125,638.31,113.78,6,110,19479.4,28.99,14,BENIGN
223.892665,3618,2834,8880.36,812.03,17,318,400740.36,3416.69,127,ANOMALY
2.507839,326,186,219.84,22.1,6,143,18630.0,79.52,4,BENIGN
238.962785,326,213,1089.32,37.96,17,853,43924.05,39.8,1,BENIGN
106.076769,264219,7,121.74,777.95,6,443,36883840.99,29084.2,1109,DDoS
11.404787,483806,33,1015.01,348.57,17,8080,25660545.91,110017.3,662,DDoS
350.494996,3135,1079,333.76,42.08,6,21,9931.81,30.27,300,BruteForce
370.077119,3877,726,499.49,32.68,6,22,2473.83,73.22,260,BruteForce
